movie_id,title,description,release_date,vote_avg,genres,actors,crew,keywords
144340,Admission,"Strait-laced Princeton University admissions officer Portia Nathan is caught off-guard when she makes a recruiting visit to an alternative high school overseen by her former college classmate, the freewheeling John Pressman. Pressman has surmised that Jeremiah, his gifted yet very unconventional student, might well be the son that Portia secretly gave up for adoption many years ago. Soon, Portia finds herself bending the rules for Jeremiah, putting at risk the life she thought she always wanted – but in the process finding her way to a surprising and exhilarating life and romance she never dreamed of having.",2013-03-21,5.4,"Drama, Comedy, Romance","Tina Fey | Portia Nathan | 0, Paul Rudd | John Pressman | 1, Michael Sheen | Mark | 2, Lily Tomlin | Susannah | 3, Wallace Shawn | Clearence | 4","Paul Weitz | Director, Paul Weitz | Producer, Andrew Miano | Producer, Kerry Kohansky | Producer","princeton university, admissions"
48217,The Widow of Saint-Pierre,"In 1850, on the isolated French island of Saint-Pierre, a murder shocks the natives. Two fishermen are arrested. One of them, Louis Ollivier, dies in custody. The other, Neel Auguste, is sentenced to death by the guillotine. The island is so small that it has neither a guillotine nor an executioner. While those are sent for Auguste is placed under the supervision of army Captain.",2000-01-01,6.7,"Drama, Romance","Daniel Auteuil | Jean, le capitaine | 0, Emir Kusturica | Joseph Auguste Néel | 1, Juliette Binoche | Pauline, l'épouse du capitaine | 2, Michel Duchaussoy | le gouverneur | 3, Philippe Magnan | le président Venot | 4",Patrice Leconte | Director,"france, island, fisherman, love, revenge, murder, execution, 19th century"
28211,Chloe,"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",2009-03-25,5.9,"Drama, Thriller, Mystery","Julianne Moore | Catherine Stewart | 0, Liam Neeson | David Stewart | 1, Amanda Seyfried | Chloe Sweeney | 2, Max Thieriot | Michael Stewart | 3, R. H. Thomson | Frank | 4","Ivan Reitman | Producer, Simone Urdl | Producer, Jennifer Weiss | Producer, Atom Egoyan | Director, Joe Medjuck | Producer, Erin Cressida Wilson | Producer, Jeffrey Clifford | Producer, Ali Bell | Producer","toronto, lesbian, remake of french film, suspicious wife, female doctor, playing piano"
47502,Faithful,"A depressed housewife whose husband is having an affair contemplates suicide, but changes her mind when she faces death by a killer hired to do her in.",1996-04-03,4.8,"Drama, Comedy, Crime","Cher | Margaret | 0, Chazz Palminteri | Tony | 1, Ryan O'Neal | Jack Connor | 2, Paul Mazursky | Dr. Susskind | 3, Amber Smith | Debbie | 4","Robert De Niro | Producer, Paul Mazursky | Director","kitchen, female protagonist, bathtub, wedding anniversary, flashback"
84892,The Perks of Being a Wallflower,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",2012-09-20,7.7,"Drama, Romance","Logan Lerman | Charlie Kelmeckis | 0, Emma Watson | Sam | 1, Ezra Miller | Patrick | 2, Paul Rudd | Bill Anderson | 3, Nina Dobrev | Candace Kelmeckis | 4","John Malkovich | Producer, Stephen Chbosky | Director, Lianne Halfon | Producer, Russell Smith | Producer","shyness, secret, narration, kiss, freshman, coming of age, teenage boy, high school student, first love, aunt nephew relationship, gay lead character, santa hat, lgbt teen, aunt nephew incest, based on young adult novel"
24227,Excessive Force,"Chicago policeman Terry McCain is determined to put away mobster Sal DiMarco, who always gets acquitted on technicalities. While monitoring a drug sale, a shootout ensues, and one of Terry's fellow officers gets away with $3 million of Sal's money. Suspecting Terry took the cash, the mobster sends his men to kill Terry's brother, Dylan, and partner, Frankie Hawkins. Furious, Terry sets out to take his revenge by any means necessary.",1993-05-14,4.5,Action,"Thomas Ian Griffith | Terry McCain | 0, Lance Henriksen | Devlin | 1, James Earl Jones | Jake | 2, Burt Young | Sal DiMarco | 3, Tony Todd | Frankie Hawkins | 4",Jon Hess | Director,"police, shoulder holster, police shootout, shootout at a train station"
9672,Infamous,"While researching his book In Cold Blood, writer Truman Capote develops a close relationship with convicted murderers Dick Hickock and Perry Smith.",2006-11-16,6.4,Drama,"Sigourney Weaver | Babe Paley | 0, Toby Jones | Truman Capote | 1, Gwyneth Paltrow | Kitty Dean | 2, Sandra Bullock | Nelle Harper Lee | 3, Isabella Rossellini | Marella Agnelli | 4","Anne Walker-McBay | Producer, Christine Vachon | Producer, Douglas McGrath | Director, Jocelyn Hayes | Producer","killing, death penalty, kansas, author, murder hunt"
44853,The Claim,"A prospector sells his wife and daughter to another gold miner for the rights to a gold mine. Twenty years later, the prospector is a wealthy man who owns much of the old west town named Kingdom Come. But changes are brewing and his past is coming back to haunt him. A surveyor and his crew scouts the town as a location for a new railroad line and a young woman suddenly appears in the town and is evidently the man's daughter.",2000-12-29,5.6,"Drama, Western, Romance","Peter Mullan | Daniel Dillon | 0, Milla Jovovich | Lucia | 1, Wes Bentley | Donald Dalglish | 2, Nastassja Kinski | Elena Burn | 3, Sarah Polley | Hope Burn | 4","Michael Winterbottom | Director, Andrew Eaton | Producer",
157544,The Vatican Tapes,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.",2015-07-24,4.6,"Horror, Thriller","Olivia Taylor Dudley | Angela Holmes | 0, Michael Peña | Père Lozano | 1, Djimon Hounsou | Vicar Imani | 2, Dougray Scott | Roger Holmes | 3, Peter Andersson | Cardinal Bruun | 4","Gary Lucchesi | Producer, Mark Neveldine | Director, Chris Morgan | Producer, Tom Rosenberg | Producer, Chris Cowles | Producer","exorcism, anti-christ, exorcist"
59678,Attack the Block,A teen gang in a grim South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,2011-05-12,6.3,"Action, Comedy, Science Fiction","Nick Frost | Ron | 0, Jodie Whittaker | Sam | 1, John Boyega | Moses | 2, Luke Treadaway | Brewis | 3, Flaminia Cinque | Italian Woman | 4","Nira Park | Producer, Joe Cornish | Director, James Wilson | Producer","street gang, fireworks, chase, meteor, playground, arrest, cannabis, moped, car set on fire, car crash, alien, social satire, crime, race, naive children"
79777,In the Land of Blood and Honey,"During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.",2011-12-23,5.8,"Drama, Romance, War","Zana Marjanović | Ajla | 0, Goran Kostić | Danijel | 1, Branko Đurić | Aleksandar | 2, Dzana Pinjo | Nadja | 3, Miloš Timotijević | Durja | 4","Angelina Jolie | Director, Angelina Jolie | Producer, Graham King | Producer, Tim Moore | Producer, Tim Headington | Producer","muslim, sister sister relationship, sarajevo, bosnian war of 1992-1995, violence, united nations, woman director"
158011,The Call,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",2013-03-14,6.6,"Thriller, Crime","Halle Berry | Jordan Turner | 0, Abigail Breslin | Casey Welson | 1, Morris Chestnut | Officer Phillips | 2, Michael Imperioli | Alan Denado | 3, Ella Rae Peck | Autumn | 4","Brad Anderson | Director, Michael A. Helfant | Producer, Jeffrey Graup | Producer, Michael Luisi | Producer, Bradley Gallo | Producer, Robert Stein | Producer","underground, gas station, kidnapping, murder, suspense, serial killer, american flag, multiple stabbings, violence, person on fire, cell phone, psycho"
407887,Operation Chromite,A squad of soldiers fight in the Korean War's crucial Battle of Incheon.,2016-07-27,5.8,"Drama, Action, History, War","Lee Jung-jae | Jang, Hak-soo (South Korean Navy Lieutenant) | 0, Liam Neeson | Douglas MacArthur | 1, Lee Beom-soo | Lim, Gye-jin (North Korean Senior Colonel) | 2, Jin Se-yeon | Han Jae-Sun | 3, Jung Joon-ho | Seo Jin-Chul | 4","John H. Lee | Director, Taewon Chung | Producer","korea, fictionalized history, operation ""trudy jackson"", general douglas macarthur, operation x-ray, incheon"
17043,The Crocodile Hunter: Collision Course,"Aussie adventurer Steve Irwin aka The Crocodile Hunter has avoided the death-roll and nabbed another feisty croc, hoping to save it from poachers. What Steve doesn't know is that the crocodile has innocently swallowed a top secret US satellite beacon, and the poachers are actually American special agents sent to retrieve it. Crikey! In the Outback and through the bush with his wife Terri's ever-present commentary ringing out over the countryside (""That was a close one, Steve!""), the Crocodile Hunter is out to save the gorgeous croc and relocate him. It won't be easy, but if he can handle bird-eating spiders and venomous snakes without getting bitten, gun-wielding agents shouldn't be too much of a problem.",2002-07-26,5.3,"Adventure, Action, Family","Steve Irwin | Himself | 0, Terri Irwin | Herself | 1, Magda Szubanski | Brozzie Drewitt | 2, David Wenham | Sam Flynn | 3, Lachy Hulme | Robert Wheeler | 4","Arnold Rifkin | Producer, Judy Bailey | Producer, John Stainton | Director, John Stainton | Producer",crocodile
8952,I Love You Phillip Morris,"Steve Russell is a small-town cop. Bored with his bland lifestyle, Russell turns to fraud as a means of shaking things up. Before long, Russell's criminal antics have landed him behind bars, where he encounters the charismatic Phillip Morris. Smitten, Russell devotes his entire life to being with Morris regardless of the consequences.",2009-01-18,6.4,"Drama, Comedy, Romance","Jim Carrey | Steven Russell | 0, Ewan McGregor | Phillip Morris | 1, Leslie Mann | Debbie | 2, Rodrigo Santoro | Jimmy | 3, Brennan Brown | Larry Bukheim | 4","Andrew Lazar | Producer, Glenn Ficarra | Director, John Requa | Director, Far Shariat | Producer","judge, small town, con man, fraud, jail, white collar criminal"
62204,Quest for Fire,"A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production.",1981-12-15,7.1,"Adventure, Drama","Everett McGill | Naoh | 0, Ron Perlman | Amoukar | 1, Nicholas Kadi | Gaw | 2, Rae Dawn Chong | Ika | 3, Gary Schwartz | Rouka - tribu Ulam | 4",Jean-Jacques Annaud | Director,"stone age, cavemen, prehistoric adventure, prehistoric times, prehistoric man"
13435,Antwone Fisher,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",2002-12-19,6.7,"Drama, Romance","Derek Luke | Antwone Quenton 'Fish' Fisher | 0, Malcolm David Kelley | Antwone Fisher Age 7 | 1, Cory Hodges | Antwone Fisher Age 14 | 2, Denzel Washington | Dr. Jerome Davenport | 3, Joy Bryant | Cheryl Smolley | 4",Denzel Washington | Director,"u.s. navy, biography"
17187,The Emperor's Club,"William Hundert is a passionate and principled Classics professor who finds his tightly-controlled world shaken and inexorably altered when a new student, Sedgewick Bell, walks into his classroom. What begins as a fierce battle of wills gives way to a close student-teacher relationship, but results in a life lesson for Hundert that will still haunt him a quarter of a century later.",2002-11-22,6.9,"Drama, Romance","Kevin Kline | William Hundert | 0, Emile Hirsch | Sedgewick Bell | 1, Embeth Davidtz | Elizabeth | 2, Rob Morrow | James Ellerby | 3, Edward Herrmann | Headmaster Woodbridge | 4",Michael Hoffman | Director,
319,True Romance,"Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",1993-09-09,7.5,"Action, Thriller, Crime, Romance","Christian Slater | Clarence Worley | 0, Patricia Arquette | Alabama Whitman | 1, Michael Rapaport | Dick Ritchie | 2, Bronson Pinchot | Elliot Blitzer | 3, Gary Oldman | Drexl Spivey | 4","Tony Scott | Director, Gary Barber | Producer, Samuel Hadida | Producer, Steve Perry | Producer, Bill Unger | Producer","father son relationship, film producer, mexican standoff, loss of father, cocaine, love, mafia, los angeles, drug, illegal prostitution, gun violence"
59457,Womb,"A woman's consuming love forces her to bear the clone of her dead beloved. From his infancy to manhood, she faces the unavoidable complexities of her controversial decision.",2010-07-15,5.9,"Science Fiction, Romance","Eva Green | Rebecca | 0, Matt Smith | Thomas | 1, Lesley Manville | Judith | 2, Peter Wight | Ralph | 3, István Lénárt | Henry | 4",Benedek Fliegauf | Director,
9504,Glengarry Glen Ross,"Glengarry Glen Ross, follows the lives of four unethical Chicago real estate agents who are prepared to go to any lengths (legal or illegal) to unload undesirable real estate on unwilling prospective buyers.",1992-09-15,7.5,"Drama, Crime, Mystery","Al Pacino | Ricky Roma | 0, Jack Lemmon | Shelley Levene | 1, Alec Baldwin | Blake | 2, Alan Arkin | George Aaronow | 3, Ed Harris | Dave Moss | 4","James Foley | Director, Jerry Tokofsky | Producer, Stanley R. Zupnik | Producer","robbery, office, shop, estate agent, company, contest, cowardliness, cult film, real estate, pressure, neo-noir"
37414,The Killer Inside Me,"Deputy Sheriff Lou Ford is a pillar of the community in his small west Texas town, patient and apparently thoughtful. Some people think he is a little slow and maybe boring, but that is the worst they say about him. But then nobody knows about what Lou calls his ""sickness"": he is a brilliant, but disturbed sociopathic sadist.",2010-02-19,6.0,"Drama, Thriller, Crime","Casey Affleck | Lou Ford | 0, Kate Hudson | Amy Stanton | 1, Jessica Alba | Joyce Lakeland | 2, Ned Beatty | Chester Conway | 3, Tom Bower | Sheriff Bob Maples | 4",Michael Winterbottom | Director,"sheriff, crime fighter"
6217,Cat People,"After years of separation, Irina (Nastassja Kinski) and her minister brother, Paul (Malcolm McDowell), reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator (John Heard) is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",1982-04-02,6.0,"Fantasy, Drama, Horror, Thriller","Nastassja Kinski | Irena Gallier | 0, Malcolm McDowell | Paul Gallier | 1, John Heard | Oliver Yates | 2, Ruby Dee | Female | 3, Ed Begley Jr. | Joe Creigh | 4","Paul Schrader | Director, Charles W. Fries | Producer","shotgun, attack, lingerie, held captive, incest, dissection, jungle cat, erotic movie"
26688,Sorority Row,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",2009-09-09,5.4,"Horror, Thriller, Mystery","Rumer Willis | Ellie | 0, Briana Evigan | Cassidy | 1, Jamie Chung | Claire | 2, Leah Pipes | Jessica | 3, Teri Andrzejewski | Bra-Clad Sister | 4","Mike Karz | Producer, Stewart Hendler | Director, Darrin Holender | Producer","female nudity, graduation, serial killer, blood, slasher, killer, horror movie remade, sorority house, axe"
6615,Lars and the Real Girl,"Sometimes you find love where you'd least expect it. Just ask Lars, a sweet but quirky guy who thinks he's found the girl of his dreams in a life-sized doll named Bianca. Lars is completely content with his artificial girlfriend, but when he develops feelings for Margo, an attractive co-worker, Lars finds himself lost in a unique love triangle, hoping to somehow discover the real meaning of true love.",2007-10-12,7.1,"Drama, Comedy, Romance","Ryan Gosling | Lars Lindstrom | 0, Emily Mortimer | Karin | 1, Paul Schneider | Gus | 2, Kelli Garner | Margo | 3, Lauren Ash | Holly | 4","John Cameron | Producer, Sidney Kimmel | Producer, Craig Gillespie | Director, Sarah Aubrey | Producer","garage, lone wolf, dying and death, loss, delusion, puppet, doll"
14574,The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",2008-05-07,7.7,"Drama, War","Asa Butterfield | Bruno Hoess | 0, Jack Scanlon | Shmuel | 1, Vera Farmiga | Elsa Hoess | 2, David Thewlis | Ralf Hoess | 3, Rupert Friend | Lieutenant Kurt Kotler | 4","David Heyman | Producer, Mark Herman | Director","nationalism, concentration camp, world war ii, gas chamber, nazis, concentration camp prisoner"
16,Dancer in the Dark,"Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.",2000-05-17,7.6,"Drama, Crime, Music","Björk | Selma Jezkova | 0, Catherine Deneuve | Kathy | 1, David Morse | Bill Houston | 2, Peter Stormare | Jeff | 3, Joel Grey | Oldrich Novy | 4","Lars von Trier | Director, Vibeke Windeløv | Producer, Friðrik Þór Friðriksson | Producer, Finn Gjerdrum | Producer, Mogens Glad | Producer, Anja Grafers | Producer, Torleif Hauge | Producer, Tero Kaukomaa | Producer, Poul Erik Lindeborg | Producer, Els Vandevorst | Producer, Leo Pescarolo | Producer","individual, dancing, usa, robbery, factory worker, secret, factory, small town, dance, blindness and impaired vision, death penalty, immigrant, eye operation, eyesight, fantasy, naivety, self-abandonment, hereditary disease, loss of eyesight, czech, dying and death, van, friendship, murder, teacher, debt, execution, crime, police officer"
39780,Oscar and Lucinda,"After a childhood of abuse by his evangelistic father, misfit Oscar Hopkins becomes an Anglican minister and develops a divine obsession with gambling. Lucinda Leplastrier is a rich Australian heiress shopping in London for materials for her newly acquired glass factory back home. Deciding to travel to Australia as a missionary, Oscar meets Lucinda aboard ship, and a mutual obsession blossoms. They make a wager that will alter each of their destinies.",1997-12-31,6.2,"Drama, Romance","Ralph Fiennes | Oscar Hopkins | 0, Cate Blanchett | Lucinda Leplastrier | 1, Ciarán Hinds | Reverend Dennis Hasset | 2, Tom Wilkinson | Hugh Stratton | 3, Richard Roxburgh | Mr. Jeffries | 4",Gillian Armstrong | Director,"minister, australia, inheritance, wager, woman director, 19th century"
21612,The Funeral,"The story concerns the funeral of one of three brothers in a family of gangsters that lived in New York in 1930s. Details of the past of the brothers and their families are shown through a series of flashbacks, climaxing in a shocking ending.",1996-01-26,7.3,"Drama, Crime","Christopher Walken | Ray Tempio | 0, Chris Penn | Chez Tempio | 1, Annabella Sciorra | Jean | 2, Isabella Rossellini | Clara Tempio | 3, Vincent Gallo | Johnny | 4",Abel Ferrara | Director,"suicide, bedroom, strike, great depression, trade union, murder, mafia, corpse, new york city, violence, stabbing, madness, 1930s"
36691,Solitary Man,A car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions.,2009-09-07,5.8,"Drama, Comedy, Romance","Michael Douglas | Ben Kalmen | 0, Danny DeVito | Jimmy | 1, Jesse Eisenberg | Cheston | 2, Susan Sarandon | Nancy | 3, Mary-Louise Parker | Jordan | 4","Steven Soderbergh | Producer, Brian Koppelman | Director, David Levien | Director, Paul Schiff | Producer","infidelity, bankrupt, loneliness, comedy, family drama"
23631,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",2010-09-01,6.3,"Action, Comedy, Thriller","Danny Trejo | Machete | 0, Michelle Rodriguez | Luz | 1, Jessica Alba | Sartana Rivera | 2, Robert De Niro | Senator John McLaughlin | 3, Lindsay Lohan | April Booth | 4","Robert Rodriguez | Director, Robert Rodriguez | Producer, Elizabeth Avellan | Producer, Rick Schwartz | Producer, Ethan Maniquis | Director","illegal immigration, immigration law, machete, politician, death of a child, hard to kill, brutal death"
45324,Casino Jack,"Based on a true story, a hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder.",2010-09-16,6.0,"Drama, Comedy, Crime","Kevin Spacey | Jack Abramoff | 0, Kelly Preston | Pam Abramoff | 1, Hannah Endicott-Douglas | Sarah Abramoff | 2, Rachelle Lefevre | Emily Miller | 3, Barry Pepper | Michael Scanlon | 4",George Hickenlooper | Director,"biography, duringcreditsstinger"
12144,The Land Before Time,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",1988-11-18,7.0,"Adventure, Animation, Family","Gabriel Damon | Littlefoot | 0, Candace Hutson | Cera | 1, Judith Barsi | Ducky | 2, Will Ryan | Petrie | 3, Pat Hingle | Narrator | 4","Gary Goldman | Producer, John Pomeroy | Producer, Don Bluth | Director, Don Bluth | Producer","vulkan, loss of mother, tyrannosaurus rex, earthquake, primitive time, dinosaur"
11658,Tae Guk Gi: The Brotherhood of War,"In 1950, in South Korea, shoe-shiner Jin-tae Lee and his 18-year-old old student brother, Jin-seok Lee, form a poor but happy family with their mother, Jin-tae's fiancé Young-shin Kim, and her young sisters. Jin-tae and his mother are tough workers, who sacrifice themselves to send Jin-seok to the university. When North Korea invades the South, the family escapes to a relative's house in the country, but along their journey, Jin-seok is forced to join the army to fight in the front, and Jin-tae enlists too to protect his young brother. The commander promises Jin-tae that if he gets a medal he would release his brother, and Jin-tae becomes the braver soldier in the company. Along the bloody war between brothers, the relationship of Jin-seok with his older brother deteriorates leading to a dramatic and tragic end.",2004-02-05,7.4,"Adventure, Drama, Action, History, War","Jang Dong-gun | Lee Jin-Tae | 0, Won Bin | Lee Jin-seok | 1, Lee Eun-ju | Kim Young-Shin | 2, Gong Hyung-jin | Yong-Man | 3, Park Jeong-Woo | Recruiting officer | 4","Kang Je-gyu | Director, Lee Seong-hun | Producer, Lee Se-ho | Producer","archaeologist, korean war, north korea, south korea, air raid, pyre"
56601,The Perfect Game,"Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",2010-04-01,6.3,"Drama, Family","Clifton Collins Jr | Cesar | 0, Cheech Marin | Padre Estaban | 1, Moisés Arias | Mario | 2, Emilie de Ravin | Frankie | 3, Jake T. Austin | Angel Macias | 4","Mark W. Koch | Producer, William Dear | Director, Michael O. Gallant | Producer, David Salzberg | Producer, Christian Tureaud | Producer, W. William Winokur | Producer, Daniel de Liege | Producer","baseball, sport, based on true story, family relationships"
9552,The Exorcist,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",1973-12-26,7.5,"Drama, Horror, Thriller","Linda Blair | Regan | 0, Max von Sydow | Father Merrin | 1, Ellen Burstyn | Chris MacNeil | 2, Jason Miller | Father Karras | 3, Lee J. Cobb | Lt. Kinderman | 4","William Friedkin | Director, William Peter Blatty | Producer","exorcism, holy water, religion and supernatural, vomit, christian, possession, profanity, priest, ouija board, satan, paranormal phenomena, girl, demon, strong language, disturbed child, crisis of faith, sfx"
578,Jaws,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",1975-06-18,7.5,"Adventure, Horror, Thriller","Roy Scheider | Police Chief Martin Brody | 0, Robert Shaw | Quint | 1, Richard Dreyfuss | Matt Hooper | 2, Lorraine Gary | Ellen Brody | 3, Murray Hamilton | Mayor Larry Vaughn | 4","Steven Spielberg | Director, Richard D. Zanuck | Producer, David Brown | Producer","fishing, atlantic ocean, bathing, shipwreck, police chief, ferry boat, dying and death, dolly zoom, shark, great white shark, animal horror"
2105,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score."" by their senior prom.",1999-07-09,6.4,"Comedy, Romance","Jason Biggs | Jim Levenstein | 0, Chris Klein | Chris 'Oz' Ostreicher | 1, Thomas Ian Nicholas | Kevin Meyers | 2, Alyson Hannigan | Michelle Flaherty | 3, Shannon Elizabeth | Nadia | 4","Chris Weitz | Director, Chris Weitz | Producer, Paul Weitz | Director, Chris Moore | Producer, Craig Perry | Producer, Warren Zide | Producer","graduation, innocence, coming of age, teenager, high school student, pie, teen comedy, teenage sexuality, exchange student, sitting on a toilet, voyeurism, virginity, laxative, prom night"
126319,Ernest & Celestine,"Celestine is a little mouse trying to avoid a dental career; Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",2012-12-12,7.6,"Animation, Drama, Comedy, Family","Anne-Marie Loop | La Grise (voice) | 0, Lambert Wilson | Ernest (voice) | 1, Pauline Brunner | Célestine (voice) | 2, Patrice Melennec | Georges (voice) | 3, Brigitte Virtudes | Lucienne (voice) | 4","Vincent Tavier | Producer, Didier Brunner | Producer, Henri Magalon | Producer, Stéphane Aubier | Director, Vincent Patar | Director, Benjamin Renner | Director, Stephan Roelants | Producer","mouse, musician, friendship, prejudice, bear"
10136,The Golden Child,"A detective specializing in missing children is on a madcap mission to save a youth with mystical powers who's been abducted by an evil cult. He battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses Tibet to obtain a sacred dagger.",1986-12-12,5.6,"Adventure, Action, Comedy","Eddie Murphy | Chandler Jarrell | 0, Charles Dance | Sardo Numspa | 1, Charlotte Lewis | Kee Nang | 2, Victor Wong | The Old Man | 3, Peter Kwong | Tommy Tong | 4","Robert D. Wachs | Producer, Edward S. Feldman | Producer, Michael Ritchie | Director","monk, social worker, wretch, tibet, demon, evil, missing person, mysticism, reluctant hero"
67660,Think Like a Man,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.",2012-04-16,6.9,"Comedy, Romance","Michael Ealy | Dominic | 0, Jerry Ferrara | Jeremy Kern | 1, Meagan Good | Mya | 2, Regina Hall | Candace Hall | 3, Kevin Hart | Cedric Ward | 4","Tim Story | Director, William Packer | Producer","advice, love, relationship, ensemble cast, duringcreditsstinger, turning the tables, reading a book, african american comedy"
10611,Barbershop,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",2002-04-01,6.2,"Drama, Comedy","Ice Cube | Calvin Palmer | 0, Anthony Anderson | J.D. | 1, Cedric the Entertainer | Eddie | 2, Sean Patrick Thomas | Jimmy James | 3, Eve | Terri Jones | 4","Tim Story | Director, Mark Brown | Producer, Robert Teitel | Producer, George Tillman, Jr. | Producer","hairdresser, shop, neighbor, debt, meeting, hoodlum"
154,Star Trek II: The Wrath of Khan,Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,1982-06-03,7.3,"Adventure, Action, Thriller, Science Fiction","William Shatner | Admiral James T. Kirk | 0, Leonard Nimoy | Captain Spock | 1, DeForest Kelley | Dr. Leonard McCoy | 2, James Doohan | Montgomery Scott | 3, George Takei | Cmdr. Hikaru Sulu | 4","Nicholas Meyer | Director, Robert Sallin | Producer","uss enterprise, genesis, asteroid, self sacrifice, midlife crisis, terraforming, simulator, cadet, radiation, uss reliant, ceti alpha v, genetics, space opera"
3049,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!",1994-02-04,6.4,"Comedy, Mystery","Jim Carrey | Ace Ventura | 0, Sean Young | Lt. Lois Einhorn | 1, Courteney Cox | Melissa Robinson | 2, Tone Loc | Emilio | 3, Dan Marino | Himself | 4","Tom Shadyac | Director, James G. Robinson | Producer","dolphin, mascot, private detective, pets"
